step_num,timestamp,peak_g,step_interval,step_interval_var_5,peak_g_var_5,gyro_norm_at_peak,gyro_x_rms,gyro_y_rms,gyro_z_rms,lr_asymmetry,gravity_x_std,gravity_y_std,pitch_std,roll_std,heading_change,step_length
17,15:08:14,0.33919077254771834,0.5174429416656494,0.0007958956646135107,0.14619353166227733,1.8878700178460537,1.8434491223273763,1.3348399138990452,0.6258724544989985,0.7866701536120524,0.02956802495352977,0.059059115812648035,0.1759080616326884,0.7158841829018966,2.1188075868349845,0.2938910627404828
18,15:08:14,1.0964206637676577,0.5375270843505859,0.00031960799186663274,0.15640300670673982,2.404488015762531,1.7681187656580388,1.262543209957142,0.6075975035157648,0.7572298912199393,0.03401614274709654,0.0560200601338286,0.17036421422591186,0.7831704847518102,-2.2068763701200327,0.36829689656982373
19,15:08:15,0.47862145583585214,0.5572439432144165,0.0003169381506992863,0.16703636117754375,2.2353405210890056,1.7332952347591675,1.117399667881402,0.6084132847994014,0.6177992079318055,0.03848178958707759,0.055067195447713824,0.1693936450456879,1.535165627985488,1.7484677308588192,0.29498515476293935
20,15:08:15,1.0018417886312105,0.45799803733825684,0.0013813012620104814,0.13751706361808053,1.2810345677338502,1.7284348267529381,1.0051004736176856,0.5565693229664951,0.5232203327953584,0.0379409904637011,0.0551543887998405,0.16980044327352875,1.5376921749459735,-1.6679020583074016,0.37222887085297884
21,15:08:16,0.24543566108243267,0.49764394760131836,0.001459559263903998,0.1527908137349266,0.49324313766981204,1.8117845105776005,1.086764207549026,0.5525010586094945,0.7564061275487779,0.030652245991959818,0.05548122834631805,0.17201168362923325,0.7098300571872157,2.2230744949878694,0.2730658286602526
22,15:08:16,0.8996668691648351,0.5373140573501587,0.001576999515951627,0.13347656723149628,2.1222099437155646,1.7905142043049065,1.2234902235767309,0.5336894975059553,0.6542312080824024,0.027959376482803184,0.05559244042611888,0.17409684371981024,0.7658907747765366,-2.068328356677352,0.3668066052898218
23,15:08:17,0.44375290089666475,0.6173949241638184,0.003650720307778954,0.10379445430033986,3.310640437571501,1.6256622649847514,1.2378919102791026,0.5658052569336702,0.4559139682681703,0.04041089599741607,0.05332346363032187,0.1621699715842711,0.7327445013828888,1.158763419930075,0.29343521869919803
24,15:08:17,1.0690885687248648,0.43796300888061523,0.005081340792582978,0.13359667748566767,1.767602888849219,1.7536584305716154,1.269008385536848,0.6823470333286518,0.6253356678282,0.039844419354994325,0.04907383792824381,0.1531360794355449,0.7232507205300011,-1.152590179412493,0.39414819132322854
25,15:08:18,0.4563173315254224,0.5571960210800171,0.004486868889678419,0.11950173076080876,2.7782173583073955,1.7167208476265132,1.1308977706978578,0.604200749191844,0.6127712371994424,0.031317104001885615,0.04985219495175686,0.1645422628813109,0.7674798951423183,1.4787361556770842,0.33606396053288035
26,15:08:18,1.0074821857030767,0.4380300045013428,0.006147237072373458,0.09184020573606567,1.5336624011253488,1.78435251538478,1.1063390092958694,0.53422418968596,0.5511648541776543,0.03085895820593016,0.05926664472880504,0.1838874300002417,0.7742383197602413,-1.5444223921841904,0.38279529312960103
27,15:08:19,0.44265959654909004,0.5770540237426758,0.006855213330595689,0.10518427222055214,3.235794388693882,1.8402968046898325,1.2300544990721967,0.5732317781076712,0.5648225891539866,0.03671556467226184,0.05848666880110363,0.17416477362781851,0.8002365707997022,1.3999694082416534,0.3088908930112107
28,15:08:19,0.9069645112089344,0.43824994564056396,0.005045012773597079,0.092487046370913,0.9902531978040423,1.8638039232959276,1.2164074666893334,0.5724541862167009,0.46430491465984436,0.03319736888256245,0.056824359029603706,0.17093820893905717,0.7772197342749306,-1.308622317280282,0.37266942858217045
29,15:08:20,0.3256255672443058,0.5174540281295776,0.0042525197365151255,0.09427101209079172,0.8226047127664442,1.821823619999203,1.4001842752130047,0.5912379284399089,0.5813389439646286,0.025534259444312264,0.055815980961272306,0.16728389695819926,0.6758145502171325,1.9746947754080546,0.33605652920443746
30,15:08:20,0.833681970035159,0.5173360109329224,0.0035419111724380057,0.09039422222967113,2.0891992258847343,1.73563666642248,1.5889354459575469,0.6589480825342355,0.5080564027908532,0.02845274879050115,0.0537098428001403,0.16346650094599316,0.7044139132770698,-2.166695670033122,0.36555571768527717
31,15:08:21,0.2782204859765818,0.512802004814148,0.0024320704479521282,0.08583825468703349,1.2035922714492344,1.6701386777993743,1.8409960744820995,0.7240592386637732,0.5554614840585772,0.03378130348668843,0.052665499586765,0.15918439884950653,0.7407029652480049,2.1800594363567756,0.33581531424657357
32,15:08:21,0.9597032160626529,0.5225830078125,0.0012694842598818922,0.10963431299360264,0.6960467618045073,1.7927687471479938,1.7092668288917483,0.6145486887382626,0.6814827300860711,0.03140355703808655,0.05750094568593619,0.17007844901402827,0.7877252851883139,-2.0323263757721852,0.3777571635392877
33,15:08:22,0.3318773782466256,0.47591400146484375,0.0003585897758611623,0.10500759096022845,1.3883790141782097,1.814071068439699,1.0340592243790323,0.47040388753678397,0.6278258378160273,0.019298514155393173,0.05690713404803052,0.16896508219018985,0.6701622263626474,1.8967506505354077,0.2989306828528045
34,15:08:22,1.1572380607659147,0.49997901916503906,0.00034770097621077416,0.1517645215472057,1.4001394348513538,1.921877854615075,1.331981058087754,0.512625211631317,0.8253606825192892,0.02096634061955701,0.062453128724061724,0.1763891133568734,0.6596551004398243,-2.0830444016484337,0.4027084555726815
35,15:08:23,0.5309929084150594,0.5570739507675171,0.0008942641117400286,0.15169458173290615,2.347770231977904,1.9881286168072076,1.5079122797947289,0.5769912704587556,0.6262451523508553,0.029986432934022263,0.061790304979014984,0.17163599431478296,0.6878761923982417,1.506882779897788,0.3238032739921948
36,15:08:23,1.1736938182734513,0.43772006034851074,0.0020543240682968644,0.14489051074262357,2.440909708446453,1.9035993289881554,1.5336014125394843,0.5650909573399862,0.6427009098583919,0.03505958603285849,0.05613362175282902,0.16241673274529753,0.6924267184002931,-1.6243529753914616,0.3907688433065612
37,15:08:24,0.5182202683136656,0.5531100034713745,0.002605943799134991,0.15539582692072126,2.7971733789731896,1.8703036147181036,1.1080873310898631,0.5563884094593308,0.6554735499597857,0.036713274559698035,0.05799685684124875,0.17243231656924107,0.7493822058694395,1.6808360173677381,0.3182228104901521
38,15:08:24,1.0347834779433862,0.44228994846343994,0.0033170089101943745,0.10993021957134877,0.9455922285519692,1.844043627088089,0.9293332259219788,0.5122651069720666,0.5165632096297206,0.034080063902314446,0.056757960351620965,0.1703857309112289,0.7456585247254494,-1.5582439165828301,0.3852017565640269
39,15:08:25,0.24194751039345044,0.4976379871368408,0.0033158290184516657,0.1519712838639633,1.4350563539619854,1.8389219244576926,1.3762979868555227,0.5447092047142176,0.7928359675499358,0.0335190464281047,0.05531177246984709,0.16210003141251167,0.6970364899596871,1.9054052799988568,0.2933308981745337
40,15:08:25,0.9347170908838784,0.5176939964294434,0.00245428266702703,0.1504684175132548,1.7804233162474876,1.743849331447364,1.454751032130839,0.5619584169174231,0.692769580490428,0.03319956872473821,0.0553006616426786,0.16232998327893086,0.686610196885714,-1.9288784721921262,0.38316027927488516
41,15:08:26,0.5408579961617688,0.5730440616607666,0.0026003826338254045,0.10620564738543264,3.064339565260456,1.6817049745338206,1.4733122780607693,0.5236375944009817,0.39385909472210967,0.03437900208059301,0.05500537008822907,0.16291938275614307,0.7111415688521456,1.6193273262323216,0.30347725664228636
42,15:08:26,0.9390737927490325,0.4419909715652466,0.0030500151692010036,0.1130353445178666,2.106267157224055,1.774430916433181,1.441769293868881,0.5347485859293809,0.3982157965872637,0.03377298169793751,0.05703985564235781,0.16731571972439185,0.7181418460010075,-1.5782681746888414,0.37525435260942935
43,15:08:27,0.22023868616761924,0.49777495861053467,0.0022164238978817255,0.1249726663977168,0.8102511150100176,1.7641751961389314,1.4668667231804877,0.5337993864912581,0.7188351065814133,0.030977270858976735,0.05702154834188888,0.17006818538647644,0.6964601674669416,2.070994080198118,0.2893545797456407
44,15:08:27,0.8451981712149893,0.5573350191116333,0.002690669203947493,0.09718717002991022,0.7981333822378587,1.7190617302766997,1.4654463735970022,0.5842267648940246,0.6249594850473701,0.03400273550998763,0.05516149408562462,0.1676268953602615,0.7481838372686265,-2.0151330513928802,0.36127715606485794
45,15:08:28,0.24286719645498195,0.49773502349853516,0.0027690819632042005,0.11034615997667852,1.3043795423150149,1.6803525314430265,1.457823937818766,0.5603595300114752,0.6023309747600074,0.031806269937882464,0.05394098969811086,0.16411145938397995,0.6216873289473471,1.8571317452223042,0.29281192490977054
46,15:08:28,0.9890769393853633,0.537289023399353,0.001961625228577191,0.1467635916369199,2.2576956136892408,1.68446928047841,1.5112480452265495,0.5986155201360729,0.7462097429303813,0.035344851985909136,0.05465153719108225,0.16477541820121672,0.6507826463798279,-1.856853154525635,0.3722078341076707
47,15:08:29,0.27397747826948743,0.4977179765701294,0.0007873673546640702,0.13820236886588516,1.6650828501476886,1.7272232858374035,1.5585651756118521,0.6166448130259489,0.7150994611158759,0.027585602424570352,0.05375250814336807,0.16295173114980666,0.6500412675926188,1.8969071178777361,0.2963938782947665
48,15:08:29,0.7728503141265015,0.5374230146408081,0.0007093356346643987,0.11803526148853499,1.1159594561233526,1.742102290755875,1.510438283841399,0.598472693650705,0.4988728358570141,0.03085039040375847,0.05326397959872117,0.16255127413880477,0.7016452441246968,-1.9554655132194485,0.3717037012112143
49,15:08:30,0.19252070135019095,0.4935929775238037,0.0005073310164746658,0.13130642550519825,1.2230946800645741,1.6911959551482378,1.5038304352913063,0.5925136307326183,0.5803296127763106,0.02580427300850914,0.05315060009003917,0.16321859061763092,0.6636352950599483,1.8871332059182513,0.3170811205684962
50,15:08:31,0.8639926876922512,0.5615459680557251,0.0008425872804906476,0.13039301917560825,1.9525368445456144,1.7486887231757346,1.5124076056090956,0.6031295281830479,0.6714719863420603,0.025461417777545046,0.05890904010962595,0.17432163104190704,0.7007503525437874,-1.9118243336810918,0.3674866736975937
51,15:08:31,0.4441119397541897,0.5773390531539917,0.0013991874403558313,0.08881019639395318,2.619782240256963,1.5830725854203684,1.303711767164068,0.5729630131119178,0.4198807479380615,0.03376776059254109,0.05727338472522183,0.1660025351959782,0.7418956848971151,1.585691674134993,0.3071278360345901
52,15:08:32,0.8568208026305292,0.45792901515960693,0.0024281579537330346,0.08811783208073898,1.352256890213699,1.6804332066658172,1.3081303543033354,0.5985493211657822,0.41270886287633946,0.03404264116875269,0.05165448725100737,0.15805280705826977,0.7407818400426858,-1.5087665389737572,0.36676344805853967
53,15:08:32,0.46726660842941636,0.5571889877319336,0.0026234793519464006,0.08436563962455543,2.575886885031447,1.65601944833477,1.1941198399444366,0.540114399323248,0.3895541942011128,0.02499736651279805,0.05237118686275262,0.16592622605284169,0.7231138900199884,1.4627863573220479,0.3075395049454048
54,15:08:33,1.054442942606949,0.4580169916152954,0.003515664904679738,0.07244829325283991,2.891931760520788,1.715006312364926,1.307030071106708,0.5675287261353119,0.5871763341775327,0.026576918042615878,0.057561899795056444,0.17726683248059577,0.7226226424693227,-1.4475848245177665,0.37665541885190973
55,15:08:33,0.5089021368779213,0.5970859527587891,0.004463835424336082,0.07517725803175845,1.8155312508886188,1.5498002048598878,1.0293800850549573,0.4983634711608184,0.5455408057290277,0.036751315073649975,0.055481878897646504,0.16332292390684064,0.6993527425751773,1.569063300436861,0.3059521101364694
56,15:08:34,0.8006684855156522,0.47786903381347656,0.004064013426916801,0.06099088427009065,2.141592379214945,1.7250668937070133,1.0254051408684666,0.4883206129984135,0.2917663486377309,0.0332295136083508,0.05299592982474925,0.1585449519387625,0.6873526649154889,-1.5827836235027801,0.3458550197155806
57,15:08:34,0.47413046964435823,0.5574510097503662,0.0034728436618422617,0.06747280238974646,3.2412950933364972,1.6399830294847992,1.1754221368009206,0.5366084730515904,0.32653801587129394,0.036054593776713884,0.051793589327002024,0.15449056303827519,0.7244317407180645,1.3765132651852459,0.3211009711514525
58,15:08:35,0.9923039775270523,0.46225202083587646,0.00396215800572719,0.07172545477531252,1.2289563534874155,1.748355639730944,1.1476520710440767,0.6146697451736152,0.5181735078826941,0.038104937907588454,0.053370984880521735,0.15799227768400959,0.7265339140657159,-1.3428032089398432,0.38625466141503595
59,15:08:35,0.5020117271893145,0.5529289245605469,0.003271520080420487,0.05311381123824186,2.9032328312467963,1.7204273703286845,1.2711842453051656,0.6398773175329785,0.4902922503377378,0.04052465184218612,0.052174227116764546,0.15245959517318958,0.6098379499566086,1.1441222936615674,0.32891466585470114
60,15:08:36,1.0363202312532127,0.4377630949020386,0.002965666295612834,0.07006134089353319,2.561465792866588,1.8493118005101643,1.3662045601031587,0.6579004640375883,0.5343085040638982,0.03380286968440078,0.05833875230517794,0.16310476380712197,0.595011375077392,-1.2716703758446024,0.3825200343666303
61,15:08:36,0.38885588913769964,0.5773799419403076,0.0039617993586418265,0.09582918215787414,3.2470921978468197,1.7697014584463042,1.2783864609717162,0.5804833556263282,0.6474643421155131,0.03202552367000494,0.06011029480010112,0.17469515526705906,0.711179755289988,1.3691238206438705,0.3078857609090391
62,15:08:37,0.7655449299285584,0.4578200578689575,0.003959625879538464,0.08300283620492525,1.1330889529966113,1.6849745160962257,1.2629151061487842,0.605573172157854,0.37668904079085874,0.03359498729595543,0.05479271305045749,0.16699919291215096,0.7266416621670984,-1.4021793249622314,0.3801200859511974
63,15:08:37,0.3992524199453163,0.5774259567260742,0.004575391071564639,0.07764283519345967,3.084860619453341,1.5245448489651465,1.43784749059714,0.5504117624827873,0.3662925099832421,0.042069506718036956,0.05229166079662327,0.15359054178326578,0.7005820807312677,1.3315218275405694,0.3196131109719101
64,15:08:38,0.8303353567801224,0.45715999603271484,0.0048647205950899785,0.08009609226005102,1.2478544415825652,1.7786048782333033,1.3891575032124908,0.5883566567739276,0.4310829368348061,0.034228284186672175,0.05479583131995724,0.1579597479966727,0.6743115334648875,-1.5166506634417667,0.37539196137096453
65,15:08:38,0.41654836279603497,0.5796669721603394,0.004369109689737627,0.047759582268162334,2.7624097407538164,1.714988153373655,1.4499777119778876,0.6700328348609312,0.4137869939840874,0.03396699458903407,0.05515040749095853,0.16217064880800797,0.700443702875,1.4803242031888817,0.3319461029188207
66,15:08:39,0.8014459073730972,0.4361100196838379,0.005006138991286945,0.04647735661153038,0.7958527138471463,1.7392566596530725,1.4317715924265892,0.6685630532512337,0.3848975445770622,0.03504804410568191,0.05711751634947521,0.1668605524225423,0.6999946856133602,-1.3956714829593246,0.3725276972847323
67,15:08:39,0.45171320142755395,0.6172260046005249,0.0065958814321092525,0.04688740237494707,3.4174743505230287,1.6007018167253089,1.4263256845924994,0.583640081897268,0.34973270594554323,0.04322701795631587,0.05424917975085984,0.15265363765964482,0.6553408967275693,1.2267897474167213,0.3238649515075399
68,15:08:40,0.7870193769082683,0.43609893321990967,0.007487841679970586,0.041943403350651935,1.54430823952735,2.050635633794657,1.6267248824077785,0.7306266785425095,0.33530617548071434,0.04933471426932535,0.06917240589180322,0.1778150016079624,0.6649210563510279,-1.3332142695765612,0.414315044155955
69,15:08:40,0.4400242951093043,0.5789430141448975,0.007525644233250263,0.03866508491162251,3.1759624760043588,2.1111736590502432,1.4117159260244871,0.6351626362609399,0.346995081798964,0.03706390449845144,0.06984498003911577,0.1855744014243303,0.7288242295389132,1.2157940970991208,0.33113106849614055
70,15:08:41,0.7867684382140818,0.4181230068206787,0.008701652213237309,0.03594140621931894,1.6357097490653048,2.006709169830456,1.388701730021767,0.6053319615582962,0.3467441431047775,0.03843315280020661,0.06172654812037165,0.17334159745361358,0.6859788777090193,-1.1974160119828021,0.3736731212486363
71,15:08:41,0.5715494402627024,0.5773069858551025,0.008369035258373004,0.029493606135393917,3.3554060132079964,1.9592254160005553,1.528239290430969,0.6017105280277336,0.21521899795137944,0.029303694361946398,0.0608200661793604,0.17000187522488755,0.7090429036089215,0.8501558820715942,0.3080625329577055
72,15:08:42,0.888296103149654,0.4578360319137573,0.006143120292112769,0.03362617146922268,1.5262779411098628,2.005314568897722,1.4343433793776568,0.48254084216645216,0.31674666288695164,0.027605725119285874,0.064908819256779,0.17751713600581337,0.7089767475132446,-1.2981592678818352,0.3822010495288108
73,15:08:42,0.48464960618577124,0.557574987411499,0.005598164166596575,0.03795913967369865,3.4938637924061147,1.9136918063025818,1.391529293117753,0.4816549939858148,0.4036464969638828,0.0305348360845105,0.06395460012583658,0.16929395353635857,0.6490805796849929,1.2372813801334874,0.31191610308886314
74,15:08:43,0.9032530080343224,0.43850600719451904,0.005260314428146273,0.035888091276899264,1.6659486280256521,1.8700823759660938,1.3578148173807083,0.5782082900169272,0.41860340184855116,0.02862881694705252,0.05434577407728548,0.15373048080997492,0.6548721948192937,-1.3294823334247943,0.3898928233653621
75,15:08:43,0.21752472398631856,0.4770110845565796,0.0038413718655860405,0.08365685115559555,0.6560617599995165,1.8671358553003652,1.1485361147757165,0.606186991368342,0.6857282840480039,0.03308231047991485,0.054799530441739436,0.15690212162085854,0.682057291654805,1.7996726715595928,0.31483772298590135
76,15:08:44,1.0617299509945872,0.5176879167556763,0.0022968701611603137,0.1215397333796686,1.5436672904237485,1.8779429067218294,1.1492794466472855,0.5928223235874054,0.8442052270082687,0.03378607333697724,0.05455029511425515,0.15717825811941719,0.7093705765277986,-1.9621609455704923,0.3782219062268783
77,15:08:44,0.3947582094616113,0.5771610736846924,0.0032420941158576968,0.12652686785766104,2.955781684607083,1.825202704293955,0.9813769119662326,0.5383773721575108,0.6669717415329759,0.03398183189443796,0.05465466344149427,0.15717818958235177,0.7245968965698986,1.5219817474633883,0.32208976915354315
78,15:08:45,1.055141449449805,0.4384269714355469,0.003460875662746332,0.15518359841379975,2.0153351426799775,1.8869892178606198,1.0500414970271896,0.5739179708091293,0.6603832399881937,0.03261438793365977,0.05526937514132226,0.1591559800833057,0.7173009889670054,-1.6486954063541663,0.38814605879455927
79,15:08:45,0.4326759170628651,0.5542030334472656,0.0031731491313749414,0.1578798396759471,3.394714962911749,1.9220366292771751,1.1679579641439657,0.5928978717210066,0.6224655323869399,0.03411378645105151,0.05584212630949697,0.16334868045622425,0.6996214320610868,1.452466947296975,0.3122389589460285
80,15:08:46,0.9389871290962604,0.4407320022583008,0.004087355963054051,0.11233522960202426,0.8218733704473059,1.8975584225370696,1.0712769901137917,0.5753382630242972,0.5063112120333952,0.03474055102944393,0.05397705927632133,0.15829966963737455,0.7028477830565233,-1.3039041477514353,0.391243676841756
81,15:08:46,0.5366163930475389,0.5575029850006104,0.004644204421896348,0.09263664559472971,3.182023884718072,1.9271086773831605,1.0115761096575155,0.6803680504428817,0.4023707360487214,0.033601350744661695,0.053427178666661024,0.15696330298080266,0.6126805122768411,1.0478239802264777,0.3660502931118706
82,15:08:47,1.048521894164208,0.43313300609588623,0.004216107385292389,0.08761177336633226,1.8804503432885418,1.9092379741721583,0.9490096718360137,0.7527847052837466,0.5119055011166691,0.037516954114258934,0.053129947524318176,0.1571619473796488,0.6264407913059188,-1.1115860976956367,0.3905445584394426
83,15:08:47,0.34955166456629855,0.5819599628448486,0.005008450286484845,0.09801323261278108,3.188079749251112,1.743448353350338,0.9957475041410239,0.6939662708236686,0.6989702295979094,0.052297038342580704,0.052112082733654294,0.14956290376407214,0.6333813311648718,1.0323853872965514,0.29900349469137383
84,15:08:48,0.7835382096336815,0.4747079610824585,0.004654744650285636,0.08253147509235681,1.8846309292764971,1.737790526953346,1.1300540047748509,0.7026370200837425,0.43398654506738293,0.047541627791545464,0.052160502801090976,0.15117915234727414,0.6164619700816307,-1.3794062953934425,0.3955903605741982
85,15:08:49,0.20404556559886167,0.680042028427124,0.009303201824830864,0.11429291342784066,3.226319699954352,1.2748588128180778,1.4198306254983988,0.5542687221105184,0.5794926440348198,0.04875465933243893,0.043292695007386174,0.10909103915839113,0.20795489831633918,0.5601003711079926,0.28700829213024504
86,15:08:49,0.41924147126730676,0.35819196701049805,0.016048944106823625,0.11985579931328072,1.318843990927109,1.3716091716277863,1.56341662673123,0.457950328728604,0.2151959056684451,0.13825574379756508,0.11739479751884703,0.22727687990790565,0.18126603569410146,-0.23540204495547412,0.36776115710080304
87,15:08:53,0.6861760195519475,3.6428500413894653,1.9601951509376552,0.057785265565476314,2.1620706208979974,0.8349306179742348,0.33886263584976484,0.2499421437422406,0.26693454828464075,0.018572851677042174,0.07941713866234774,0.1064038539721041,0.1388669911224499,0.40425654643023146,0.6
88,15:08:53,0.3481005208089541,0.41832494735717773,2.011825633925971,0.05788651141488982,2.280069803265444,1.1525422768605247,0.7136203227763743,0.7221770675882067,0.3380754987429934,0.12354219071798558,0.1260204643431891,0.19459763775842762,0.16041409513433605,-0.5247018596327155,0.3435582249937466
89,15:08:53,0.3788734781091695,0.497420072555542,2.0046596154496257,0.030884860702946895,0.8917434820784106,1.218962590369184,1.1728983740972023,0.8187079907048713,0.030772957300215398,0.13411411592786796,0.07488906680865097,0.19383847863418163,0.7113679570434693,1.840251548734213,0.31352420065423153
90,15:08:54,1.407561626178302,0.457893967628479,2.06332703085224,0.1982726297159741,1.930978015606685,2.077572463774621,1.3833217155180313,0.6471860997255373,1.0286881480691323,0.04399178828999146,0.05501489002796941,0.15740084779071886,0.8974393128195856,-2.311370146375717,0.42139711079148034
91,15:08:54,0.48251349396692456,0.5772340297698975,1.994424348360262,0.19183658872100598,3.5518007877254054,2.1582768422305927,1.2321406443821228,0.6396878501365634,0.9250481322113774,0.04140128355287391,0.056820143735302364,0.17472645202756903,0.865054449535081,1.3793739226092079,0.3041877734881997
92,15:08:55,1.0447502406149967,0.41825294494628906,0.004418115456334703,0.22212906087720574,1.3229844282080914,1.9632424027616142,1.1959970913067606,0.6455089237648544,0.5622367466480721,0.04513179427615143,0.05583678358998865,0.17231916384621374,0.8438455905273612,-1.296243958369284,0.41220618581293245
93,15:08:55,0.40058086280088123,0.5373690128326416,0.003948925955864979,0.21259686705596065,2.759049249028445,1.9972718154761626,1.338173726572405,0.6944023530579193,0.6441693778141154,0.04572603741750152,0.05470463310596788,0.1615178659677865,0.7683205083909047,1.6093382126868976,0.32020805861514323
94,15:08:56,1.2969171989236514,0.41502296924591064,0.00531559621201012,0.2140818147552652,2.617771314352763,1.9749700514867803,1.2746176846758235,0.7372198084486665,0.8963363361227702,0.04213537873135271,0.04643548170138275,0.14384181677863966,0.7523080499691277,-1.7278261981399297,0.432709415191179
95,15:08:56,0.6286535350181054,0.5405000448226929,0.005719614837569509,0.14805622739621474,3.6088709867785447,2.120808298652425,1.174760109244883,0.8678364906405144,0.668263663905546,0.05546943584813044,0.04627460395654457,0.14287984984365432,1.1567196389131191,1.5793183844639547,0.35733442256781683
96,15:08:57,1.395976306928942,0.39802002906799316,0.005014172153160246,0.18332299546842057,1.4119193440428668,2.166609806346657,1.3155633626491767,0.8913061000413923,0.7673227719108365,0.05284651982494803,0.04705655697935739,0.1446904501473586,1.1500228726154627,-1.5026320832726547,0.4356162662053915
